date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:11	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/glyphicons-halflings-regular.eot	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/glyphicons-halflings-regular.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:11	44263/44263	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2000:23:09%20GMT	https://www.srsexteriors.com/service-areas/des-plaines/	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/service-areas/des-plaines/index.html	(from https://www.srsexteriors.com/)
18:23:11	44350/44350	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2000:23:10%20GMT	https://www.srsexteriors.com/service-areas/evanston/	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/service-areas/evanston/index.html	(from https://www.srsexteriors.com/)
18:23:11	44398/44398	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2000:23:10%20GMT	https://www.srsexteriors.com/service-areas/elmhurst/	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/service-areas/elmhurst/index.html	(from https://www.srsexteriors.com/)
18:23:12	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/glyphicons-halflings-regular.eot?	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:12	21840/21840	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2000:23:10%20GMT	https://www.srsexteriors.com/customer-portal/	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/customer-portal/index.html	(from https://www.srsexteriors.com/)
18:23:12	44072/44072	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2000:23:11%20GMT	https://www.srsexteriors.com/naperville/	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/naperville/index.html	(from https://www.srsexteriors.com/)
18:23:13	22359/22359	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2000:23:11%20GMT	https://www.srsexteriors.com/privacy-policy/	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/privacy-policy/index.html	(from https://www.srsexteriors.com/)
18:23:13	28617/28617	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2000:23:12%20GMT	https://www.srsexteriors.com/site-map/	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/site-map/index.html	(from https://www.srsexteriors.com/)
18:23:13	23320/23320	---M--	200	added ('OK')	application/x-woff	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/glyphicons-halflings-regular.woff	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/glyphicons-halflings-regular.woff	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:14	284144/284144	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2012%20Jan%202021%2000:23:13%20GMT	https://www.srsexteriors.com/js/bundle.ui.default/?v=sgFD389wuc1r7neRiPpLiGaW5Y6r8bP7-oG8jZznAg81	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/js/bundle.ui.default/indexb4a5.html	(from https://www.srsexteriors.com/)
18:23:14	41280/41280	---M--	200	added ('OK')	application/octet-stream	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/glyphicons-halflings-regular.ttf	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/glyphicons-halflings-regular.ttf	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:14	63154/63154	---M--	200	added ('OK')	image/svg+xml	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/glyphicons-halflings-regular.svg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/glyphicons-halflings-regular.svg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:15	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-brands-400.eot	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-brands-400.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:15	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-brands-400.eot?	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-brands-400d41d.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:15	76008/76008	---M--	200	added ('OK')	application/x-woff2	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-brands-400.woff2	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-brands-400.woff2	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:15	89100/89100	---M--	200	added ('OK')	application/x-woff	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-brands-400.woff	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-brands-400.woff	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:16	131624/131624	---M--	200	added ('OK')	application/octet-stream	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-brands-400.ttf	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-brands-400.ttf	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:16	712183/712183	---M--	200	added ('OK')	image/svg+xml	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-brands-400.svg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-brands-400.svg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:17	558774/558774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-duotone-900.eot	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-duotone-900.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:17	558774/558774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-duotone-900.eot?	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-duotone-900d41d.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:17	184476/184476	---M--	200	added ('OK')	application/x-woff2	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-duotone-900.woff2	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-duotone-900.woff2	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:18	261968/261968	---M--	200	added ('OK')	application/x-woff	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-duotone-900.woff	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-duotone-900.woff	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:18	558476/558476	---M--	200	added ('OK')	application/octet-stream	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-duotone-900.ttf	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-duotone-900.ttf	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:19	2536516/2536516	---M--	200	added ('OK')	image/svg+xml	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-duotone-900.svg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-duotone-900.svg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:20	481498/481498	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-light-300.eot	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-light-300.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:20	481498/481498	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-light-300.eot?	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-light-300d41d.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:20	185360/185360	---M--	200	added ('OK')	application/x-woff2	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-light-300.woff2	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-light-300.woff2	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:21	245836/245836	---M--	200	added ('OK')	application/x-woff	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-light-300.woff	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-light-300.woff	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:21	481216/481216	---M--	200	added ('OK')	application/octet-stream	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-light-300.ttf	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-light-300.ttf	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:22	2350885/2350885	---M--	200	added ('OK')	image/svg+xml	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-light-300.svg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-light-300.svg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:23	443414/443414	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-regular-400.eot	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-regular-400.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:23	443414/443414	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-regular-400.eot?	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-regular-400d41d.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:23	169732/169732	---M--	200	added ('OK')	application/x-woff2	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-regular-400.woff2	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-regular-400.woff2	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:23	224856/224856	---M--	200	added ('OK')	application/x-woff	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-regular-400.woff	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-regular-400.woff	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:24	443120/443120	---M--	200	added ('OK')	application/octet-stream	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-regular-400.ttf	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-regular-400.ttf	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:25	2102009/2102009	---M--	200	added ('OK')	image/svg+xml	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-regular-400.svg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-regular-400.svg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:26	378550/378550	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-solid-900.eot	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-solid-900.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:26	378550/378550	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-solid-900.eot?	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-solid-900d41d.eot	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:26	137704/137704	---M--	200	added ('OK')	application/x-woff2	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-solid-900.woff2	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-solid-900.woff2	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:26	183796/183796	---M--	200	added ('OK')	application/x-woff	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-solid-900.woff	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-solid-900.woff	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:27	378268/378268	---M--	200	added ('OK')	application/octet-stream	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-solid-900.ttf	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-solid-900.ttf	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:27	1719966/1719966	---M--	200	added ('OK')	image/svg+xml	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/fonts/fa-solid-900.svg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/fonts/fa-solid-900.svg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:28	76798/76798	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/page/quote-bg.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/page/quote-bg.jpg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:28	150144/150144	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/home/hero1.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/home/hero1.jpg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:29	189210/189210	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/home/hero2.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/home/hero2.jpg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:29	200186/200186	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/home/hero3.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/home/hero3.jpg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:29	115403/115403	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/home/benefit-bg.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/home/benefit-bg.jpg	(from https://www.srsexteriors.com/css/bundle.ui.default/?v=M1kj-uOgIJ5r8t28Neo4jkOJCijNxLe-sS8UO9IEYDc1)
18:23:29	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2000:23:29%20GMT	https://www.srsexteriors.com/POST	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/POST.53.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
18:23:30	198258/198258	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/page/hero-roofing.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/page/hero-roofing.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:30	146/146	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2000:23:29%20GMT	https://www.srsexteriors.com/POST/	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/POST/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
18:23:30	28517/28517	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/page/service-roofing-materials.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/page/service-roofing-materials.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:31	9085/9085	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/page/service-roofing-materials-hover.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/page/service-roofing-materials-hover.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:31	22488/22488	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/page/service-roofing-commercial.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/page/service-roofing-commercial.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:31	10209/10209	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/page/service-roofing-commercial-hover.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/page/service-roofing-commercial-hover.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:32	21512/21512	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/page/service-roofing-comrepair.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/page/service-roofing-comrepair.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:32	8915/8915	---M--	200	added ('OK')	image/jpeg	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/page/service-roofing-comrepair-hover.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/page/service-roofing-comrepair-hover.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:32	276023/276023	---M--	200	added ('OK')	image/jpeg	etag:0x8D7428633522FFB	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/b082870f-6d94-42ed-b1c4-1f6ea1bd7e61.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/b082870f-6d94-42ed-b1c4-1f6ea1bd7e61.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:33	246357/246357	---M--	200	added ('OK')	image/jpeg	etag:0x8D76221ED031910	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/0a577a9c-a207-4f47-b463-fc1061577941.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/0a577a9c-a207-4f47-b463-fc1061577941.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:33	217681/217681	---M--	200	added ('OK')	image/jpeg	etag:0x8D74286338445B3	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/4e84cb89-31b5-47b6-b86e-11ab1b98d750.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/4e84cb89-31b5-47b6-b86e-11ab1b98d750.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:34	317180/317180	---M--	200	added ('OK')	image/jpeg	etag:0x8D76221EB4D2A1B	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/91719b79-4ce6-4fdd-b353-7186bff43381.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/91719b79-4ce6-4fdd-b353-7186bff43381.jpg	(from https://www.srsexteriors.com/roofing/)
18:23:34	223207/223207	---M--	200	added ('OK')	image/jpeg	etag:0x8D793844B3E8665	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/a6676367-3609-4a76-bcf9-116bef08c669.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/a6676367-3609-4a76-bcf9-116bef08c669.jpg	(from https://www.srsexteriors.com/roofing/attic-insulation/)
18:23:34	3149/3149	---M--	200	added ('OK')	image/png	etag:%2204772516b2d61:0%22	https://www.srsexteriors.com/img/home/sponsors-homeadvisor.png	C:/Users/abe/Desktop/Yak/srs/srsexteriors/www.srsexteriors.com/img/home/sponsors-homeadvisor.png	(from https://www.srsexteriors.com/roofing/attic-insulation/)
18:23:35	176902/176902	---M--	200	added ('OK')	image/jpeg	etag:0x8D75263BAC48F8D	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/700bb291-a6ea-4918-9199-01094e4158a9.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/700bb291-a6ea-4918-9199-01094e4158a9.jpg	(from https://www.srsexteriors.com/roofing/commercial/)
18:23:35	93871/93871	---M--	200	added ('OK')	image/jpeg	etag:0x8D75263CE98FF28	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/b0d9b052-83ff-4cd1-9896-b76e5d5b5676.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/b0d9b052-83ff-4cd1-9896-b76e5d5b5676.jpg	(from https://www.srsexteriors.com/roofing/commercial-repair/)
18:23:36	312745/312745	---M--	200	added ('OK')	image/jpeg	etag:0x8D752779A9B1863	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/ddd6c69b-5b0c-492a-81f4-930b39162332.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/ddd6c69b-5b0c-492a-81f4-930b39162332.jpg	(from https://www.srsexteriors.com/roofing/options-materials/)
18:23:36	183228/183228	---M--	200	added ('OK')	image/jpeg	etag:0x8D7527784BD3277	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/d2d22f63-5aa6-431d-9988-0782f4bfd9b8.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/d2d22f63-5aa6-431d-9988-0782f4bfd9b8.jpg	(from https://www.srsexteriors.com/roofing/options-materials/)
18:23:36	449624/449624	---M--	200	added ('OK')	image/jpeg	etag:0x8D752777C3EEF40	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/57d6ac5a-ebed-4f92-b3c7-2446e23dddcd.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/57d6ac5a-ebed-4f92-b3c7-2446e23dddcd.jpg	(from https://www.srsexteriors.com/roofing/options-materials/)
18:23:37	335678/335678	---M--	200	added ('OK')	image/jpeg	etag:0x8D75277A07D2714	https://cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/eda60b08-2b35-455c-8c9c-79ab028b7e25.jpg	C:/Users/abe/Desktop/Yak/srs/srsexteriors/cmsplatform.blob.core.windows.net/wwwsrsexteriorscom/gallery/original/eda60b08-2b35-455c-8c9c-79ab028b7e25.jpg	(from https://www.srsexteriors.com/roofing/options-materials/)
